"date","ws","wd","pm10","pm25","u","v","year","precip","s.rad","a.temp","rh","dp","s.temp","height","temp850","ws.max","wd.max","u.max","v.max","time","dow","u.s1","v.s1","u.max.s1","v.max.s1"
2016-07-18,2.67433063127589,263.203431277993,22.625,1.29166666666667,-2.6555375,-0.3164875,2016,0.3,265.125,14.6833333333333,88.5,12.6916666666667,18.9625,5860,16.8,10.4,283,-10.1334,2.3395,657,"1",-2.065225,0.425666666666667,-7.0243,2.4461
2016-07-19,2.52528338900762,243.699262500466,19.8333333333333,2.45833333333333,-2.263875,-1.118925,2016,0.1,258.875,13.9791666666667,91.2916666666667,12.5291666666667,18.9583333333333,5890,19.6,10.1,272,-10.0938,0.3525,658,"2",-1.2809875,-0.282241666666667,-5.5102,1.6009
2016-07-20,2.30514889977388,238.558838210049,26.5416666666667,3.375,-1.96669583333333,-1.20242083333333,2016,0.3,300.625,14.8166666666667,85.4583333333333,12.1791666666667,18.7375,5900,21,8.9,280,-8.7648,1.5455,659,"3",-1.0782125,-0.620904166666667,-5.2167,1.6749
2016-07-21,1.77628798349213,226.954102592087,38.4545454545455,NA,-1.29811666666667,-1.2124625,2016,0.4,279.458333333333,15.2166666666667,84.8333333333333,12.4416666666667,18.9083333333333,5910,23,8.9,266,-8.8783,-0.6208,660,"4",-1.563175,0.269170833333333,-6.742,3.7526
2016-07-22,2.33529006027316,269.560465624045,72.25,NA,-2.33522083333333,-0.0179125,2016,0.8,291.958333333333,16.3208333333333,78.5833333333333,12.2333333333333,19.0125,5950,25.2,9,286,-8.6514,2.4807,661,"5",-1.70240416666667,0.8377375,-7.8829,5.1388
2016-07-23,2.02633478067584,255.661673071021,83.7916666666667,21.2083333333333,-1.9632125,-0.5018125,2016,0.9,300.916666666667,15.6208333333333,80.6666666666667,11.9375,18.85,5950,25.8,9.2,270,-9.2,0,662,"6",-1.3961125,0.669445833333333,-7.4876,4.6425
2016-07-24,3.19522475399116,274.836367664101,37.5,14.8333333333333,-3.18384545454545,0.269390909090909,2016,0.5,288.125,13.8666666666667,90.375,12.2208333333333,18.6791666666667,5930,25.4,7.7,276,-7.6578,0.8049,663,"0",-1.38535,-0.4300625,-3.8393,0.5875
2016-07-25,3.02591031019833,275.870090154618,14.4166666666667,6,-3.01004545454545,0.309463636363636,2016,0.7,267.333333333333,12.7666666666667,94.0833333333333,11.7541666666667,18.6958333333333,5920,24.6,7.5,285,-7.2444,1.9411,664,"1",-1.4912375,-0.0405875,-3.7761,1.9741
2016-07-26,4.38572912199536,280.603785341039,19.125,9.125,-4.31083888888889,0.807044444444444,2016,0.7,278.083333333333,14.4583333333333,88.7083333333333,12.4333333333333,18.85,5920,24.6,8.2,281,-8.0493,1.5646,665,"2",-1.62735416666667,0.236670833333333,-4.3366,0.3413
2016-07-27,3.02519174486449,271.922938249474,12.5652173913043,2.70833333333333,-3.0234875,0.101504166666667,2016,0.7,277.208333333333,15,87.875,12.725,19.0291666666667,5920,26.6,8.1,274,-8.0803,0.565,666,"3",-1.62636666666667,-0.326320833333333,-4.2256,-0.1106
2016-07-28,2.35230865898636,257.168442665797,10.9166666666667,2.95833333333333,-2.29355833333333,-0.522420833333333,2016,0.5,259.041666666667,14.0916666666667,92.4166666666667,12.7875,19.1833333333333,5930,26.6,8.3,278,-8.2192,1.1551,667,"4",-1.387375,-0.467858333333333,-4.6112,0.7634
2016-07-29,2.5034412124485,260.25213420341,12.3333333333333,2,-2.46729166666667,-0.423858333333333,2016,0.7,241.958333333333,14.0791666666667,93.2916666666667,12.9375,19.2416666666667,5920,27,8.5,276,-8.4534,0.8885,668,"5",-1.49919166666667,-0.178929166666667,-4.6547,0.6211
2016-07-30,2.97328674879137,271.189035948991,18.7916666666667,1.375,-2.97264782608696,0.061704347826087,2016,0.6,263.458333333333,15.4166666666667,89.875,13.6,19.3791666666667,5900,26.2,9,277,-8.9329,1.0968,669,"6",-1.41128333333333,-0.1088125,-4.459,0.0078
2016-07-31,3.76951903130748,279.828698728462,9.25,1.08333333333333,-3.71419545454545,0.643468181818182,2016,0.8,263.875,15.9833333333333,91.5833333333333,14.4958333333333,19.675,5890,24,8.3,275,-8.2684,0.7234,670,"0",-1.79956666666667,0.609020833333333,-3.6141,2.6743
2016-08-01,3.83857884411529,276.724148975945,5,-0.521739130434783,-3.812175,0.449454166666667,2016,1,250.875,15.7458333333333,92.375,14.4375,19.8708333333333,5900,23.2,8.7,271,-8.6987,0.1518,671,"1",-2.13529583333333,0.354945833333333,-4.6997,0.5604
2016-08-02,3.16889778615159,269.802958896453,10.4583333333333,3.25,-3.168875,-0.0109041666666667,2016,1,208.208333333333,15.5041666666667,92.7083333333333,14.25,19.8375,5910,23.4,9.9,272,-9.894,0.3455,672,"2",-2.01630833333333,-0.107575,-5.5017,0.9899
2016-08-03,2.09497094233857,270.187846487063,22.0416666666667,9.58333333333333,-2.09495833333333,0.00687083333333333,2016,1.6,196.125,15.125,93,13.9416666666667,19.6875,5920,24,8.3,274,-8.2798,0.579,673,"3",-1.20369583333333,0.428029166666667,-4.7552,0.4663
2016-08-04,4.14484318937103,293.971696513758,56.5833333333333,20,-3.78733333333333,1.68399583333333,2016,0.6,161.5,14.8458333333333,91.7083333333333,13.4333333333333,19.4666666666667,5880,23.6,10.2,277,-10.124,1.2431,674,"4",-3.11124583333333,1.758,-8.436,4.0781
2016-08-05,4.65998510041331,295.592468253952,38.7083333333333,10.9166666666667,-4.20279166666667,2.01295416666667,2016,0.7,223.625,15.2125,86.9583333333333,12.9458333333333,19.275,5840,17.6,12.5,284,-12.1287,3.024,675,"5",-3.74579166666667,2.24385833333333,-8.1341,3.436
2016-08-06,3.40512664103893,287.638479995662,41.2083333333333,12.1666666666667,-3.24502916666667,1.03178333333333,2016,0.6,216.791666666667,14.5208333333333,89.7916666666667,12.775,19.0333333333333,5850,18.6,10.8,280,-10.6359,1.8754,676,"6",-2.83584166666667,1.40844166666667,-7.4372,3.0806
2016-08-07,3.30036555689178,290.777932545663,81.0833333333333,20.25,-3.08571666666667,1.17080416666667,2016,1.2,268.333333333333,15.2666666666667,85.9583333333333,12.7,18.9625,5850,19,11.4,284,-11.0614,2.7579,677,"0",-3.41114583333333,1.91017083333333,-8.6658,3.2918
2016-08-08,1.97965472643193,231.28178921853,27.7916666666667,9.54166666666667,-1.54458333333333,-1.2382625,2016,0.5,181.875,13.6833333333333,93.5,12.6125,18.8208333333333,5860,21.2,10.1,251,-9.5497,-3.2882,678,"1",-1.21354166666667,-0.1547625,-5.2996,-1.7015
2016-08-09,2.11326466651172,233.177405425402,18.875,7.79166666666667,-1.69165416666667,-1.26656666666667,2016,0.4,112.083333333333,14.2875,91.2083333333333,12.8125,18.6416666666667,5830,20.4,7.4,265,-7.3718,-0.645,679,"2",-1.007575,-1.28529166666667,-3.653,-2.5483
2016-08-10,3.23778818991348,286.694604778028,18.9583333333333,5.875,-3.101325,0.930125,2016,0.5,196.875,14.9083333333333,89.1666666666667,13.075,18.7166666666667,5830,18.4,9.2,305,-7.5362,5.2769,680,"3",-2.10025416666667,0.4426875,-5.3214,3.3123
2016-08-11,3.13231325619106,279.69409316527,15.0416666666667,3.08333333333333,-3.08758333333333,0.52745,2016,0.7,243,15.7375,88.4166666666667,13.6791666666667,19.025,5870,19.2,9.9,271,-9.8985,0.1728,681,"4",-1.63249583333333,0.465666666666667,-5.0938,1.2795
2016-08-12,2.34476455833401,268.292018096657,9.45833333333333,2.375,-2.34372083333333,-0.0698875,2016,1.2,182.833333333333,13.875,95.25,13.0833333333333,19.05,5890,20,7.9,286,-7.594,2.1775,682,"5",-1.4089625,0.0275125,-4.7115,1.6223
2016-08-13,2.93951086660892,268.691716632764,21.9166666666667,9.54166666666667,-2.93874,-0.067115,2016,0.6,227.541666666667,14.2041666666667,94.625,13.2875,19.0458333333333,5910,21.8,7.9,265,-7.8699,-0.6885,683,"6",-1.459725,0.0127666666666667,-4.2287,0.8834
2016-08-14,2.82851815459641,269.752479890266,13.6666666666667,2.95833333333333,-2.82848695652174,-0.0122173913043478,2016,0.9,233.958333333333,14.1041666666667,94.75,13.225,19.1333333333333,5920,25,7.8,273,-7.7893,0.4082,684,"0",-1.68100833333333,-0.0126666666666667,-4.3472,0.0835
2016-08-15,3.02991027002335,274.549075964328,15.0416666666667,7.375,-3.02036666666667,0.2403125,2016,0.9,219.333333333333,13.7625,94.9583333333333,12.9041666666667,19.0625,5910,23.6,8.6,276,-8.5529,0.8989,685,"1",-1.81875833333333,0.873895833333333,-5.9204,1.6977
2016-08-16,2.37162150329793,277.41959270619,15.75,9.66666666666667,-2.35175833333333,0.306254166666667,2016,1.2,225.291666666667,13.4583333333333,94.5416666666667,12.525,19.0583333333333,5910,23.4,8.1,286,-7.7862,2.2327,686,"2",-1.32068333333333,0.507795833333333,-4.7808,1.0511
2016-08-17,2.58577774853397,273.764888592366,15.1739130434783,7,-2.5801875,0.1697875,2016,0.8,242.208333333333,13.7666666666667,93.2916666666667,12.625,19,5890,23.2,7.7,276,-7.6578,0.8049,687,"3",-1.362475,0.0363458333333333,-4.0691,0.9694
2016-08-18,2.73385341960333,268.278949392628,8.625,1.41666666666667,-2.73262916666667,-0.0821041666666667,2016,0.8,225.083333333333,13.9833333333333,92.3333333333333,12.6708333333333,18.9833333333333,5860,23.2,8.6,274,-8.5791,0.5999,688,"4",-1.54143333333333,-0.193345833333333,-4.2086,-0.0588
2016-08-19,3.00802936131896,273.82802823762,20,4.91666666666667,-3.00132083333333,0.200820833333333,2016,0.4,200.75,15.0375,89.8333333333333,13.2958333333333,19.0333333333333,5840,21.4,8.3,282,-8.1186,1.7257,689,"5",-1.80081666666667,0.0155083333333333,-3.1279,-3.0417
2016-08-20,2.84893004188857,281.084726186751,21.4166666666667,7.16666666666667,-2.7957875,0.5477375,2016,0.3,176.916666666667,14.5541666666667,92.3333333333333,13.25,18.975,5840,21.6,8.9,279,-8.7904,1.3923,690,"6",-1.44196666666667,0.633770833333333,-4.872,1.3328
2016-08-21,2.55437314094897,279.921595345924,26.3333333333333,11.1666666666667,-2.51616666666667,0.440120833333333,2016,0.8,180.625,14.5583333333333,92.5,13.275,18.8416666666667,5840,21.6,9.1,272,-9.0945,0.3176,691,"0",-1.45202916666667,0.6035375,-4.699,1.8415
2016-08-22,2.25666533076891,284.775995217558,21.6666666666667,6.54166666666667,-2.1820375,0.5755375,2016,0.3,197.583333333333,15.1666666666667,91.125,13.6166666666667,18.8041666666667,5820,19.8,9.1,284,-8.8297,2.2015,692,"1",-1.64491666666667,0.786295833333333,-5.9199,2.0384
2016-08-23,3.38110442822114,292.766198620893,38,7.83333333333333,-3.11768333333333,1.30839166666667,2016,0.5,231.583333333333,15.3958333333333,89.0416666666667,13.4833333333333,18.8125,5860,20.4,11.7,286,-11.2468,3.225,693,"2",-3.1462625,1.65695,-7.7863,2.6658
2016-08-24,3.20806370528773,290.877058275594,24.5,6.66666666666667,-2.99744583333333,1.1432375,2016,1,203.25,14.7958333333333,91.0416666666667,13.275,18.7666666666667,5900,21,10.5,288,-9.9861,3.2447,694,"3",-2.57328333333333,1.49525416666667,-6.494,2.6634
2016-08-25,3.09784742085067,278.109653807656,15.8333333333333,4.29166666666667,-3.06686666666667,0.4370125,2016,0.6,191.916666666667,14.7583333333333,91,13.2416666666667,18.7333333333333,5860,22,8.8,284,-8.5386,2.1289,695,"4",-1.41582083333333,0.1117375,-4.7626,1.082
2016-08-26,2.66504746228196,283.183059259868,17.25,4.125,-2.5948125,0.607804166666667,2016,0.6,164.541666666667,15.55,87.875,13.4625,18.8416666666667,5830,20.4,8.5,273,-8.4884,0.4449,696,"5",-1.29325416666667,0.449520833333333,-3.8708,2.0582
2016-08-27,3.54549965593198,278.115173453002,27.0833333333333,8.16666666666667,-3.50999583333333,0.500491666666667,2016,0.8,159.375,15.8583333333333,85.625,13.3791666666667,18.8333333333333,5840,19.8,11.6,267,-11.5841,-0.6071,697,"6",-1.90915,-0.0272041666666667,-5.3609,2.4205
2016-08-28,3.00040504196006,298.543904832617,65.25,13.6666666666667,-2.63570416666667,1.4337,2016,0.5,236.708333333333,15.7416666666667,86,13.2416666666667,18.6625,5880,21.6,11.2,284,-10.8673,2.7095,698,"0",-2.66097083333333,1.42339583333333,-8.652,3.3559
2016-08-29,1.30449169775419,221.105272407621,31.6666666666667,6.45833333333333,-0.8576375,-0.982929166666667,2016,0.7,230.458333333333,15.6583333333333,87.6666666666667,13.4333333333333,18.7791666666667,5900,24.6,7.3,268,-7.2956,-0.2548,699,"1",-0.5377375,0.0147,-4.9377,2.015
2016-08-30,1.82086302983494,290.53583356456,106.791666666667,23.625,-1.70514583333333,0.63875,2016,0.9,247.875,17.3541666666667,78.8333333333333,13.1708333333333,18.9125,5900,25.4,8.2,303,-6.8771,4.466,700,"2",-2.07652916666667,0.924729166666667,-10.9239,4.7952
2016-08-31,2.29785300170616,276.780911359776,39.2608695652174,8.1304347826087,-2.2817875,0.2713125,2016,0.8,251.666666666667,15.6333333333333,86.5416666666667,13.2125,18.8458333333333,5870,23,10.2,284,-9.897,2.4676,701,"3",-2.74512916666667,1.326925,-7.1097,3.7327
2016-09-01,2.21028932131637,278.376867503262,36.7916666666667,7.45833333333333,-2.18670833333333,0.322,2016,0.2,223.75,14.7625,90.5,13.0791666666667,18.9458333333333,5850,21.2,11,288,-10.4616,3.3992,702,"4",-2.67313333333333,0.8345625,-8.6765,3.348
2016-09-02,2.13242269453351,192.484868163858,22.2916666666667,4.91666666666667,-0.460991304347826,-2.08200869565217,2016,0.8,198.666666666667,14.4083333333333,91.375,12.9125,18.7875,5860,19.2,9.3,281,-9.1291,1.7745,703,"5",-0.312875,-0.99485,-5.5122,1.4153
2016-09-03,2.58530315230636,273.658219668743,43.1666666666667,10.875,-2.58003333333333,0.164954166666667,2016,0.7,149.958333333333,15.0375,88.6666666666667,13.1125,18.6916666666667,5810,18.4,11,262,-10.8929,-1.5309,704,"6",-1.9117875,0.084725,-7.6368,4.2506
2016-09-04,5.08522200371193,291.297289444331,77.375,16.125,-4.73794166666667,1.84697916666667,2016,0.5,224.458333333333,15.3541666666667,80.5833333333333,11.9,18.5333333333333,5780,14.4,14.1,286,-13.5538,3.8865,705,"0",-4.2722375,2.03673333333333,-9.6661,3.9447
2016-09-05,3.43722517038299,296.773233044821,53.625,13.5,-3.06874583333333,1.548325,2016,0.8,228.958333333333,14.4791666666667,85.4166666666667,11.925,18.3041666666667,5770,11.6,12.1,282,-11.8356,2.5157,706,"1",-2.22671666666667,1.88302083333333,-7.6937,3.6368
2016-09-06,1.97068929909773,261.599410917053,36.125,10.0909090909091,-1.94954583333333,-0.287908333333333,2016,1.3,231.625,14.0875,89.5416666666667,12.2875,18.0833333333333,5820,16.2,8.2,268,-8.195,-0.2862,707,"2",-0.386225,-1.25299583333333,-4.1834,-1.1053
2016-09-07,3.27154672332376,284.83370816378,29.0416666666667,6.58333333333333,-3.16252272727273,0.837559090909091,2016,0.5,181.125,15.1625,93.7916666666667,14.1041666666667,18.2166666666667,5880,21.4,8.1,278,-8.0212,1.1273,708,"3",-1.71039166666667,0.614304166666667,-3.5452,1.6156
2016-09-08,2.51681129619669,294.314846957091,23.375,5.5,-2.29356956521739,1.03629565217391,2016,0.8,200.083333333333,17,86.6666666666667,14.6291666666667,18.775,5900,20,10.8,269,-10.7984,-0.1885,709,"4",-0.573083333333333,0.8834125,-4.1072,1.6761
2016-09-09,2.73556568208441,275.975578588106,33.75,8.08333333333333,-2.7207,0.284791666666667,2016,0.8,156.041666666667,14.825,91.75,13.475,18.4625,5880,19.8,8.4,281,-8.2457,1.6028,710,"5",-1.23501666666667,0.195529166666667,-4.8356,1.2596
2016-09-10,2.99175833388564,270.198959326153,24.9166666666667,6.41666666666667,-2.99174166666667,0.0103958333333333,2016,0.5,159.625,14.6125,93.7916666666667,13.5875,18.4666666666667,5860,21.2,7.4,281,-7.264,1.412,711,"6",-1.75096666666667,0.247758333333333,-4.4702,1.2987
2016-09-11,2.686478616532,284.229424703397,20.9583333333333,4.41666666666667,-2.60405,0.660358333333333,2016,0.5,136.208333333333,14.3958333333333,93,13.225,18.4666666666667,5850,18.6,8.7,276,-8.6523,0.9094,712,"0",-1.28405416666667,0.815045833333333,-4.3361,1.6906
2016-09-12,3.33826875182199,284.096035108774,17.8333333333333,4.91666666666667,-3.23774166666667,0.813033333333333,2016,0.2,125.333333333333,15.0625,85.5416666666667,12.5625,18.2916666666667,5820,19.8,9,280,-8.8633,1.5628,713,"1",-2.14781666666667,0.778758333333333,-4.87,2.4175
2016-09-13,2.55577201169531,271.337759729886,29.0909090909091,6.95652173913043,-2.555075,0.0596666666666667,2016,0.7,215.083333333333,15.5625,70.6666666666667,9.925,18.1125,5710,9.4,10.2,272,-10.1938,0.356,714,"2",-1.37465454545455,0.0441954545454545,-4.4426,2.1095
2016-09-14,2.83671470561039,280.452682521837,30.0416666666667,7.125,-2.78965,0.514641666666667,2016,0.7,209.416666666667,14.8708333333333,75.7083333333333,10.3291666666667,17.675,5800,10,11,270,-11,0,715,"3",-1.1850625,-0.0537708333333333,-6.1874,0.7926
2016-09-15,2.21967734154909,255.622678148421,36.625,6.54166666666667,-2.15017083333333,-0.551158333333333,2016,0.4,205.083333333333,14.85,87.0416666666667,12.5625,17.6541666666667,5820,15.6,10,268,-9.9939,-0.349,716,"4",-0.566091666666667,-0.7144,-4.5909,-3.9908
2016-09-16,2.32792577763441,261.3933788284,28.375,7.625,-2.30170833333333,-0.3483625,2016,0.9,201.166666666667,14.4375,92.5,13.1416666666667,17.9833333333333,5800,17.2,9,272,-8.9945,0.3141,717,"5",-1.12522916666667,-0.417195833333333,-4.923,-1.2732
2016-09-17,2.59387967736277,247.594714966961,22.0416666666667,9.25,-2.3980625,-0.988670833333333,2016,0.6,199.708333333333,14.2083333333333,93.2916666666667,13.05,18.1458333333333,5830,21.8,9.5,240,-8.2272,-4.75,718,"6",-1.06067916666667,-0.7498625,-4.4227,-4.5006
2016-09-18,1.7761843079866,281.386179582621,26.5416666666667,5.25,-1.7412375,0.35065,2016,0.5,202.125,16.7833333333333,84,13.7625,18.1458333333333,5880,23.8,6.7,275,-6.6745,0.5839,719,"0",-0.768779166666667,-0.7660875,-2.6858,-3.3644
2016-09-19,2.65776743381361,281.890816346755,16.25,0.791666666666667,-2.600735,0.547635,2016,0.6,161.208333333333,16.9041666666667,90.875,15.2958333333333,18.5791666666667,5880,23.4,8.8,281,-8.6383,1.6791,720,"1",-1.62227083333333,0.254629166666667,-3.7379,-2.6466
2016-09-20,2.78330871399205,285.302141290535,31.5833333333333,8.52173913043478,-2.68462,0.734535,2016,0.3,179.458333333333,17.9291666666667,81.4583333333333,14.4,18.7791666666667,5850,18.6,8.4,279,-8.2966,1.314,721,"2",-0.855116666666667,-0.188095833333333,-4.3347,-0.364
2016-09-21,3.24456953437462,302.380439045699,80.9166666666667,16.375,-2.74008333333333,1.73758333333333,2016,0.5,156.625,14.775,89.5,12.9166666666667,18.775,5820,17,10.4,305,-8.5192,5.9652,722,"3",-2.79712083333333,1.28826666666667,-9.6616,3.7669
2016-09-22,4.82266096228651,310.563742474851,121.541666666667,25.25,-3.6637,3.13614166666667,2016,0.7,190.958333333333,14.7166666666667,76.2916666666667,10.225,17.95,5750,12.8,15.3,301,-13.1147,7.8801,723,"4",-2.97565,2.483125,-11.5885,5.5523
2016-09-23,3.61571483112297,307.747581904179,92.125,20.3333333333333,-2.85900416666667,2.21347083333333,2016,0.1,186.958333333333,15.7958333333333,70.4583333333333,10.0375,17.425,NA,NA,12,309,-9.3258,7.5518,724,"5",-3.17749583333333,2.03949583333333,-10.5809,3.8511
2016-09-24,1.95961159390777,288.467185109285,93.2083333333333,17.6666666666667,-1.85870416666667,0.620729166666667,2016,0.1,186.708333333333,20.9916666666667,45.2916666666667,8.2125,17.65,5910,19.4,7.6,267,-7.5896,-0.3978,725,"6",-2.23295833333333,1.06950416666667,-10.2062,2.244
2016-09-25,0.93973516600767,291.986568936814,55.75,9.04166666666667,-0.871395833333333,0.351829166666667,2016,0.1,188.791666666667,23.3954545454545,38.4545454545455,6.92727272727273,18.0541666666667,5930,22,7.4,295,-6.7067,3.1274,726,"0",0.2623375,-0.557020833333333,-0.57,-3.5191
2016-09-26,0.187424615811519,186.177638377344,62.6086956521739,5.73913043478261,-0.0201695652173913,-0.186334782608696,2016,0.2,189.333333333333,25.475,28.25,4.58333333333333,18.3375,5900,21.6,7.7,309,-5.984,4.8458,727,"1",0.909316666666667,-0.59085,4.4612,-3.1704
2016-09-27,1.58145593138987,285.412125814434,76.125,13.5833333333333,-1.52459583333333,0.420279166666667,2016,0,172.416666666667,23.4708333333333,41.5833333333333,7.4625,18.4916666666667,5850,21.4,7.7,272,-7.6953,0.2687,728,"2",-0.951483333333333,-0.0190166666666667,-9.6603,2.8432
2016-09-28,2.5267544552151,287.10595638497,16.8260869565217,1.73913043478261,-2.41497916666667,0.743216666666667,2016,0.5,185.583333333333,15.1125,87.2916666666667,12.8416666666667,18.2458333333333,5820,22,7.2,282,-7.0427,1.497,729,"3",-1.36251666666667,0.0309875,-3.4471,0.4845
2016-09-29,2.54683229218911,275.704803309211,13.7916666666667,0.583333333333333,-2.534225,0.25315,2016,1.3,176.75,13.2416666666667,93.375,12.0625,18.1125,5820,19.8,7.6,280,-7.4845,1.3197,730,"4",-1.11437916666667,-0.0756708333333333,-4.2381,0.4604
2016-09-30,2.22418774419101,288.57803425292,36.0833333333333,7.08333333333333,-2.10829166666667,0.708625,2016,1.1,160.875,13.1625,90.375,11.4458333333333,18.0833333333333,5840,19,8.8,269,-8.7987,-0.1536,731,"5",-1.8802125,1.156225,-8.0757,3.5956
2016-10-01,3.26279322532855,306.822187631194,142.583333333333,32.5416666666667,-2.6118625,1.9555,2016,0.2,183.666666666667,15.025,77.625,10.3708333333333,17.5791666666667,5800,16.6,12.9,302,-10.9398,6.836,732,"6",-2.97277083333333,1.73087916666667,-11.7945,3.6285
2016-10-02,4.61107058447566,308.426260984664,107.916666666667,24,-3.61235416666667,2.86581666666667,2016,0.7,181.958333333333,13.9041666666667,81.875,10.5125,17.0791666666667,NA,NA,15.3,300,-13.2502,7.65,733,"0",-3.3198125,1.48282083333333,-12.0784,3.9245
2016-10-03,4.71711024362824,311.713808556115,72.625,16.5833333333333,-3.52120833333333,3.13882083333333,2016,1,172.375,15.5791666666667,65.4583333333333,8.81666666666667,16.8375,5760,8.2,14.2,304,-11.7723,7.9405,734,"1",-2.73852083333333,2.3013375,-11.6479,4.4246
2016-10-04,4.42898443810383,304.10833276172,84.6666666666667,17.2083333333333,-3.6671125,2.4836,2016,0.6,174.666666666667,15.3666666666667,73.125,10.3125,16.6916666666667,5790,14.6,14.5,302,-12.2967,7.6838,735,"2",-2.59221666666667,1.98147916666667,-11.7234,3.2292
2016-10-05,4.66646166027728,312.332889352959,97.6666666666667,21.8333333333333,-3.44965833333333,3.14256666666667,2016,0.3,177.083333333333,17.3,58.8333333333333,8.91666666666667,16.7166666666667,5780,13.4,13.8,304,-11.4407,7.7169,736,"3",-3.1383125,2.99934583333333,-11.0808,4.6579
2016-10-06,2.47266687040853,325.802217040474,59.125,11.7083333333333,-1.389775,2.04515833333333,2016,0.5,178.208333333333,19.975,44.5,6.275,16.7625,5800,13.4,9.1,294,-8.3133,3.7013,737,"4",-1.344875,2.92243333333333,-8.2517,3.8128
2016-10-07,0.471309376516566,264.059440214492,63.7083333333333,9.91666666666667,-0.468779166666667,-0.0487833333333333,2016,0.6,176.75,20.2541666666667,43.8333333333333,6.9375,17.0541666666667,5810,17.4,7.3,294,-6.6689,2.9692,738,"5",0.715591666666667,-1.00496666666667,2.7796,-2.3656
2016-10-08,0.938627771870832,316.300721329117,59.2083333333333,10.0416666666667,-0.648475,0.678604166666667,2016,0.9,175.291666666667,19.7708333333333,43.375,6.35,17.0666666666667,5800,19.2,7.6,297,-6.7716,3.4503,739,"6",0.393279166666667,-0.461904166666667,3.6322,-1.4823
2016-10-09,1.11821977131638,295.644230236155,36.3333333333333,7.45833333333333,-1.00806666666667,0.483954166666667,2016,0.1,173.875,16.2916666666667,62.125,8.6625,16.9291666666667,5820,18.2,7.5,281,-7.3622,1.4311,740,"0",-0.0212958333333333,0.0630375,-3.9273,-0.1921
2016-10-10,1.97606398506407,295.942348280276,21.7916666666667,5.83333333333333,-1.77695416666667,0.86445,2016,0,120.916666666667,13.7041666666667,85.0833333333333,11.1375,16.7583333333333,5800,17.4,7,265,-6.9734,-0.6101,741,"1",-1.10623333333333,0.697708333333333,-3.3315,1.5748
2016-10-11,3.37768057237919,289.885826131418,26.75,2.875,-3.17627916666667,1.1489125,2016,0.1,137.125,14.625,81.875,11.4291666666667,16.95,5770,17,9.1,290,-8.5512,3.1124,742,"2",-2.5425375,0.616483333333333,-5.1307,0.988
2016-10-12,2.11746923325793,288.609420490965,30.8260869565217,5.17391304347826,-2.0067625,0.6757125,2016,0,163.375,13.1625,87.5416666666667,11.0083333333333,16.5916666666667,5790,15.8,9.8,274,-9.7761,0.6836,743,"3",-0.961704166666667,0.381775,-7.7492,3.3694
2016-10-13,1.23512599542117,272.448636182639,22.375,5.875,-1.23399583333333,0.0527666666666667,2016,0.4,140.875,13.7791666666667,92.75,12.5583333333333,16.7416666666667,5860,16.4,7.6,269,-7.5988,-0.1326,744,"4",-0.6981,0.2673125,-4.2345,-1.1505
2016-10-14,2.67580891161513,298.219275822254,22.8333333333333,2.16666666666667,-2.35777083333333,1.26525,2016,0,156.291666666667,16.4083333333333,85.5833333333333,13.875,17.0666666666667,5850,16.6,8.7,284,-8.4416,2.1047,745,"5",-1.554175,0.593870833333333,-7.0892,0.6826
2016-10-15,3.29894091060542,199.535396299178,12.5833333333333,NA,-1.103125,-3.10904166666667,2016,3.3,40.4583333333333,17.2708333333333,98,16.9375,17.6875,5800,11.2,8.6,225,-6.0811,-6.0811,746,"6",-0.0723375,-2.58595,-1.7791,-4.8095
2016-10-16,6.91246350775605,191.625177649488,9.54166666666667,-2.5,-1.392925,-6.77065833333333,2016,6.9,98.2083333333333,17.2708333333333,93.7083333333333,16.1666666666667,18.1166666666667,5790,8.4,12.4,201,-4.4438,-11.5764,747,"0",-1.010775,-4.77310833333333,-1.8842,-8.227
2016-10-17,3.79384905448013,309.999523726926,41.0416666666667,3.54166666666667,-2.90627916666667,2.43860416666667,2016,0.5,163.833333333333,16.4291666666667,83.5,13.3708333333333,18.0583333333333,5810,8.8,12.9,305,-10.5671,7.3991,748,"1",-2.37879166666667,1.3724875,-9.9185,3.7677
2016-10-18,2.80258949893318,355.6413020717,27.2083333333333,4.54166666666667,-0.212995833333333,2.79448333333333,2016,0.7,159.791666666667,18.6708333333333,51.4166666666667,7.58333333333333,17.3291666666667,5810,13,5.8,336,-2.3591,5.2986,749,"2",-1.1222125,4.155175,-2.9637,6.3847
2016-10-19,2.65312532791076,12.3987506768638,19.3333333333333,3.20833333333333,0.5696625,2.59124583333333,2016,0.1,163.958333333333,21.2666666666667,38.7916666666667,6.24166666666667,17.0041666666667,5860,19.6,5.3,352,-0.7376,5.2484,750,"3",2.023275,5.6237125,2.7656,8.3331
2016-10-20,0.126140434555322,277.029602340213,38.875,6.66666666666667,-0.1251875,0.015425,2016,0,162.291666666667,22.8458333333333,37.875,7.12083333333333,17.2708333333333,5890,19.6,6.6,293,-6.0753,2.5788,751,"4",0.850225,0.867625,1.7707,5.3106
2016-10-21,1.49553944132111,233.087592265002,38.8333333333333,6.5,-1.19577916666667,-0.898208333333333,2016,0.8,160.666666666667,17.8541666666667,63.3333333333333,9.60833333333333,17.3708333333333,5860,20.6,6.8,283,-6.6257,1.5297,752,"5",0.109583333333333,-0.779954166666667,0.1771,-4.0551
